trial_type.belief	trial_type.photo	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	intercept
-2.1454620004340024e-12	2.5631742125721296e-06	3.320072968665899e-06	-4.446089999980951e-05	-4.551487964195402e-17	-2.566454534752523e-16	1.976771702694496e-09	-0.0177071999999998	-6.139271902851849e-17	-3.0401000919295514e-16	0.0003135449318398	0.0913713999999998	-2.0526788297908375e-16	2.91291301422862e-17	0.0083487327379597	2.40776000000026e-05	2.412289951981785e-17	9.010340656299266e-17	5.797307106650638e-10	0.0011161500000013	-3.0442029755230524e-16	-4.4107769031983746e-17	1.2457908217719857e-06	-0.0004013819999998	-5.718928399747844e-17	1.090254525620296e-16	1.6110750991847778e-07	0.1348262246000008	0.134784983800002	1
9.041728567721553e-12	-6.164865229613343e-06	-7.943709446225325e-06	2.9542800002103425e-06	4.7415179999957206e-05	2.2481990240792366e-09	8.727670967295447e-12	-0.0141322999999998	0.0035748999999998	1.2779910009701965e-05	0.0001997219032898	0.0782422999999996	-0.0131291000000003	0.0001723732668099	0.0061218575092897	-0.000178864	-0.0002029415999999	4.118529292185711e-08	3.1992330452466484e-08	0.0005714960000008	-0.0005446540000008	2.96647980055074e-07	3.2660767743557455e-07	-0.0004013819999999	-1.1103277180614329e-16	1.652520070989051e-16	1.611075099064969e-07	0.1347162584000008	0.134345343200002	1
-3.2690153866540177e-11	1.4427616168337628e-05	1.8467957415430503e-05	-0.0209959000000005	-0.0209988542800002	0.0004409518810726	0.00044082781681	-0.0341753000000001	-0.0200429999999999	0.0004017218489995	0.0011679511300898	0.1502659999999999	0.0720237000000001	0.0051874133616904	0.0225798707559997	-0.0006567019999999	-0.0004778380000001	2.2832915472607586e-07	4.312575171959314e-07	0.0003886710000002	-0.0001828250000004	3.3424980005225085e-08	1.5106514602195476e-07	-0.0007019290000007	-0.0003005470000001	9.032849957533835e-08	4.927043210668209e-07	0.1344964157000006	0.133467496000002	1
1.084215721920092e-10	-3.2600900662809266e-05	-4.13571376798677e-05	0.0310732000000008	0.0520691000000009	0.002711191174811	0.0009655437582413	-0.0300488999999997	0.0041263999999998	1.702717695954371e-05	0.0009029363912101	0.1271809999999999	-0.0230850000000004	0.0005329172250001	0.0161750067609996	-0.0008802199999999	-0.0002235180000001	4.9960296308582514e-08	7.747872489999198e-07	-0.000407334	-0.0007960050000006	6.336239602823299e-07	1.6592098812189024e-07	-0.0005570230000004	0.0001449059999996	2.09977486895343e-08	3.1027462267285346e-07	0.1341668758000009	0.1321543056000019	1
-3.412563428127657e-10	6.989064816591372e-05	8.756516101167862e-05	-0.0185151999999997	-0.0495884000000012	0.0024590094145613	0.0003428126310395	0.0538648000000006	0.0839137000000001	0.0070415090476901	0.0029014166790403	0.0865452999999999	-0.0406357000000005	0.0016512601144896	0.0074900889520896	-0.0005898379999999	0.0002903819999999	8.432170587761022e-08	3.479088665650872e-07	1.562560000022056e-05	0.0004229596000004	1.7889482321324738e-07	2.441596769816668e-10	-0.0001678589999999	0.0003891640000005	1.5144861965253228e-07	2.8176643740558027e-08	0.1337279074000008	0.1304100553000018	1
1.034401177007129e-09	-0.000130738826177	-0.0001614874748091	-0.027037100000001	-0.0085218999999999	7.262277960954663e-05	0.0007310047764105	-0.0805531000000002	-0.1344179000000006	0.0180681718404106	0.0064888019196096	0.1401619999999999	0.0536167	0.00287475051889	0.0196453862439998	0.0001084020000003	0.00069824	4.87539097930737e-07	1.1750993245494044e-08	0.0002226289999999	0.0002070034000003	4.2850408029086834e-08	4.9563671891876053e-08	-0.0004035470000004	-0.0002356879999999	5.554883321548218e-08	1.6285018079658342e-07	0.1331798687000008	0.1282404345000019	1
-3.042527793875567e-09	0.0002043155089495	0.0002340497248012	0.0058690899999996	0.0329061900000009	0.0010828173403164	3.4446217427342205e-05	-0.0379203000000004	0.0426328000000003	0.0018175556358399	0.00143794915209	0.0948619999999998	-0.0453000000000005	0.0020520900000001	0.0089987990439996	7.781160000412532e-06	-0.0001006208400002	1.0124553550804462e-08	6.054645907635983e-11	0.0005056200000001	0.0002829910000006	8.008390591778025e-08	2.556515843033794e-07	-0.0005627410000006	-0.0001591939999998	2.5342729780042078e-08	3.1667743253012134e-07	0.1325232065000009	0.1256525201000019	1
8.712939886154594e-09	-0.0005755366747232	-0.0005250394297353	0.0034180100000004	-0.0024510800000001	6.007793166029624e-06	1.168279236019037e-05	0.0086700700000002	0.0465903700000001	0.0021706625767369	7.5170113804716e-05	0.0837016999999998	-0.0111603000000001	0.0001245522960899	0.0070059745828897	0.0001656100000001	0.00015782884	2.4909942642366015e-08	2.742667201577393e-08	0.0005056200000005	-8.897491329852715e-17	7.787739568903667e-17	2.556515838853782e-07	-0.0005792410000003	-1.650000000012174e-05	2.7225005151239597e-10	3.355201361063161e-07	0.1317584565000008	0.1226547532000018	1
-2.4475771823650358e-08	0.0257992378896272	0.0275059183936998	-0.0085411699999999	-0.0119591800000002	0.0001430219862722	7.295158496877057e-05	-0.0031556599999995	-0.01182573	0.0001398478900325	9.958190035250874e-06	0.0989426999999997	0.0152409999999996	0.0002322880809998	0.0097896578832895	0.0001500250000003	-1.5585000000060245e-05	2.4289236327753225e-10	2.2507500436645267e-08	1.2715199999818569e-05	-0.0004929048000005	2.429551419560602e-07	1.6167656267906942e-10	-0.0003813950000003	0.0001978460000003	3.914303998150224e-08	1.4546214607809062e-07	0.1308862425000008	0.1192569121000018	1
6.757968887872734e-08	0.2798656159393728	0.2730529320427703	-0.0023229099999998	0.0062182600000001	3.866675742742011e-05	5.3959108680316e-06	-0.0213758999999998	-0.0182202400000002	0.0003319771456574	0.0004569291008097	0.0676370999999999	-0.0313056000000002	0.0009800405913597	0.0045747772964097	-2.7634699999901173e-05	-0.0001776597000001	3.1562969396308435e-08	7.636766236730647e-10	0.0003365709999998	0.0003238558000006	1.0488257916273065e-07	1.132800379526122e-07	-0.0004058170000006	-2.442199999996663e-05	5.964338954584823e-10	1.6468743738733156e-07	0.1299072757000007	0.1154700797000017	1
-1.8361957270667973e-07	0.6929372985579242	0.4714442398371477	-0.0078737099999998	-0.0055508000000002	3.081138063988954e-05	6.1995309163984e-05	-0.0521679000000004	-0.030792	0.0009481472639999	0.0027214897904105	0.0648695999999997	-0.0027675	7.659056249860339e-06	0.0042080650041595	-0.0001896150000001	-0.0001619802999998	2.6237617835250987e-08	3.5953848417933756e-08	0.0005463740000003	0.0002098029999999	4.401729845161121e-08	2.9852454750370453e-07	-0.0002964610000005	0.0001093560000003	1.1958734616376965e-08	8.788912456651382e-08	0.1288223547000008	0.1113066079000015	1
4.91227871512582e-07	0.9865300030888824	0.3530984798160317	-0.0100587000000001	-0.0021849899999998	4.774181300026067e-06	0.0001011774456897	-0.0109828000000002	0.0411851000000003	0.0016962124620103	0.0001206218958395	0.0647020999999998	-0.0001674999999999	2.805624979716765e-08	0.0041863617444094	-0.0002454960000001	-5.5880999999806405e-05	3.122686214336977e-09	6.026828615605658e-08	0.0004530910000001	-9.328300000022503e-05	8.701718318472712e-09	2.052914539346965e-07	-0.0003938920000005	-9.743099999996109e-05	9.492799617725031e-09	1.551509075477616e-07	0.1276323643000007	0.1067800771000014	1
-1.2918257007351356e-06	1.117098943888046	0.1629934307329259	-0.0084635599999999	0.0015951399999999	2.5444716196146787e-06	7.163184787363054e-05	0.0011588500000001	0.0121416499999997	0.0001474196647223	1.3429333221244135e-06	-0.0377378000000004	-0.1024399000000006	0.0104939331120097	0.0014241415488406	3.645689999777221e-06	0.00024914169	6.20715815860499e-08	1.329093364657549e-11	0.0005200849999999	6.699400000073589e-05	4.4881961290519015e-09	2.704884060717774e-07	-5.7602400000545885e-05	0.0003362896000008	1.130906948107486e-07	3.318036661210799e-09	0.1263382751000007	0.1019052518000013	1
3.3405383211836787e-06	1.1442005770874426	0.039270503055568	-0.0140636000000002	-0.0056000399999999	3.1360448001539394e-05	0.00019778484496	0.0138872000000002	0.01272835	0.0001620108937222	0.0001928543238397	0.0679599999999999	0.1056978000000006	0.0111720249248403	0.0046185615999995	-0.0002454970000001	-0.0002491426899998	6.20720799857145e-08	6.02687766372266e-08	0.0003287430000001	-0.0001913420000006	3.661176060478591e-08	1.080719597741561e-07	-0.0003358609999999	-0.0002782586000001	7.742784819041363e-08	1.128026113245372e-07	0.1249411427000005	0.0966980328000013	1
-8.499673744311561e-06	1.124641571180366	-0.0210686388044783	-0.00280537	0.01125823	0.000126747742733	7.870100836666481e-06	-0.0657180000000004	-0.0796052000000004	0.0063369878670399	0.0043188555240001	0.0529291	-0.0150309000000001	0.0002259279548095	0.0028014896268098	-0.000245497	-2.942840909925012e-17	6.264333241009954e-17	6.02687768911232e-08	7.882279999461964e-06	-0.00032086072	1.0295160184747109e-07	6.213047469508426e-11	-0.0004502150000004	-0.000114354	1.3076837251876236e-08	2.026935461207897e-07	0.1234421064000007	0.0911754050000012	1
2.124692888958481e-05	1.0540968138325773	-0.0416629388461928	0.0082586300000003	0.0110639999999999	0.0001224120959998	6.820496947711205e-05	-0.0318223000000005	0.0338957000000003	0.0011489184784899	0.0010126587772898	0.0432785	-0.0096506	9.313408035979166e-05	0.0018730285622498	-0.0002454970000001	1.2756561634148558e-16	7.585410026642724e-17	6.026877707535449e-08	0.0002222709999997	0.0002143887200003	4.596252354144064e-08	4.9404397072254347e-08	-0.0005792410000005	-0.000129026	1.6647708710680238e-08	3.355201360529144e-07	0.1218423890000008	0.0853553819000012	1
-5.207912221752844e-05	0.7490349330031967	-0.0402740203913419	0.0035768700000007	-0.0046817600000002	2.1918876697290697e-05	1.279399899680718e-05	0.0512037000000006	0.0830260000000001	0.0068933166760001	0.0026218188936903	-0.0077517800000003	-0.0510302800000003	0.002604089476878	6.009009316876403e-05	-0.0008789790000004	-0.0006334820000003	4.01299443760557e-07	7.726040829172736e-07	-0.0004028180000004	-0.0006250890000005	3.9073625834634796e-07	1.6226234190381017e-07	-0.0005792410000005	-1.6860489106853584e-16	-1.041075209825302e-16	3.355201360141661e-07	0.1201432952000006	0.0792569473000012	1
0.0001245031582961	0.3123391814501561	-0.0292350613465987	-0.0091627199999999	-0.0127395900000003	0.0001622971533675	8.395543779836697e-05	-0.0746497000000003	-0.1258534000000006	0.0158390782915605	0.0055725777100898	0.0755916999999995	0.0833434800000002	0.0069461356585106	0.0057141051088898	8.379689999990291e-05	0.0009627759000005	9.269374338773072e-07	7.021920452279935e-09	-0.0004028180000004	-3.3995940612628483e-16	1.2689060206943439e-16	1.6226234242190706e-07	-0.000180396	0.0003988450000007	1.590773343512371e-07	3.2542716934998375e-08	0.1183462108000007	0.0728999930000014	1
-0.0002783936297615	0.0147841748365229	-0.0182772461363078	0.0210823000000006	0.0302450200000004	0.0009147612348003	0.0004444633732908	-0.0571683000000005	0.0174814000000003	0.0003055993459596	0.0032682145248908	0.0686791999999996	-0.0069125	4.778265625022917e-05	0.0047168325126399	-3.202459999986854e-05	-0.0001158215000001	1.341461985681855e-08	1.0255745601285015e-09	0.0001245490000001	0.0005273670000005	2.781159524635607e-07	1.5512453505892412e-08	-9.695069999551107e-06	0.00017070093	2.9138807375071333e-08	9.399445831817951e-11	0.1164526015000007	0.0663052540000016	1
0.0005795964699381	-0.1150448481503873	-0.0086860405156667	-0.0239584000000001	-0.045040700000001	0.0020286646564909	0.0005740049305597	0.0052670699999997	0.0624353700000002	0.0038981754270371	2.774202638443549e-05	-0.0577791000000011	-0.126458300000001	0.0159917016388901	0.0033384243968111	-0.000245497	-0.0002134724000003	4.55704650999508e-08	6.026877684400097e-08	-0.0003310870000002	-0.000455636	2.0760416416133373e-07	1.0961860198978357e-07	0.0003918540000002	0.0004015490700005	1.6124165531837986e-07	1.5354955834045418e-07	0.1144640119000006	0.0594942412000015	1
-0.0014185737605691	-0.1420473706188424	-0.0061984582385183	0.0007979939999998	0.0247563940000007	0.000612879043883	6.367944236954163e-07	-0.0099081599999997	-0.0151752300000002	0.0002302876055524	9.817163458525264e-05	-0.0580069000000013	-0.0002278	5.1892840131821364e-08	0.0033648004476113	-0.0004082300000004	-0.0001627329999999	2.6482028847720964e-08	1.6665173236823525e-07	0.0002198319999999	0.0005509190000009	3.0351174527268974e-07	4.832610786533831e-08	0.0001224640000001	-0.0002693900000009	7.257097241240549e-08	1.4997430975468146e-08	0.1123820637000004	0.0524891704000014	1
0.0395742799929768	-0.1208383442936667	0.0409215271688161	-0.0254923000000006	-0.0262902940000002	0.0006911795586062	0.0006498573592902	-0.0304944000000002	-0.0205862399999999	0.0004237932773372	0.0009299084313598	0.0499227999999992	0.1079297000000006	0.0116488201420907	0.00249228595984	0.000152562	0.0005607920000006	3.144876670275183e-07	2.3275163088125672e-08	7.364850000021306e-05	-0.0001461835000007	2.136961523101513e-08	5.424101730133393e-09	-8.268339999961876e-05	-0.0002051474000001	4.2085455252043215e-08	6.836544542894734e-09	0.1102084551000003	0.0453128909000015	1
0.3243282106654238	-0.0844385254495291	0.304219562672082	0.0058584599999999	0.0313507600000007	0.0009828701525777	3.4321553571074565e-05	-0.0483807000000002	-0.0178862999999999	0.0003199197276896	0.0023406921324905	0.0458789999999993	-0.0040438	1.635231844019191e-05	0.0021048826409999	-0.000148985	-0.0003015470000001	9.09305931464787e-08	2.2196529871276693e-08	0.0002198320000001	0.0001461835000001	2.136961492540165e-08	4.8326108345816117e-08	0.0001028770000001	0.0001855604000001	3.4432661910656824e-08	1.0583677197089569e-08	0.1079449589000005	0.0379888102000017	1
0.7349058862826459	-0.0508203343041139	0.4600846991273141	-0.0182493000000001	-0.0241077600000004	0.0005811840922176	0.0003330369504899	-0.0109392000000001	0.0374415000000002	0.0014018659222502	0.0001196660966396	0.0521596999999991	0.0062806999999999	3.9447192490073e-05	0.0027206343040897	0.0001442170000001	0.0002932020000003	8.596741242412405e-08	2.0798542666454883e-08	0.0002198320000001	-3.799870261457625e-16	-5.990923107088201e-17	4.832610811212885e-08	-2.6162599999907303e-05	-0.0001290396000002	1.6651218132886226e-08	6.844817255082633e-10	0.1055934213000007	0.0305408179000017	1
1.0082771257071297	-0.0269358561730358	0.3190447569701486	-0.0076110900000001	0.0106382100000002	0.0001131715120037	5.7928690987894925e-05	0.0144380000000004	0.0253771999999999	0.0006440022798398	0.0002084558439996	0.0208569999999991	-0.0313027000000003	0.0009798590272899	0.000435014449	-0.0003998230000001	-0.0005440400000003	2.959795216142276e-07	1.5985843098039993e-07	0.0004698320000003	0.0002500000000004	6.249999958824546e-08	2.2074210780589446e-07	0.0002810370000003	0.0003071996000006	9.43715941602102e-08	7.898179595986668e-08	0.1031557601000006	0.0229932078000019	1
1.1242820670651548	-0.0127827351694248	0.1392160356421113	-0.0081087399999999	-0.00049765	2.4765552221709464e-07	6.575166438738978e-05	-0.0617991000000002	-0.0762371000000003	0.0058120954164098	0.0038191287608101	0.0667176999999993	0.0458607000000001	0.0021032038044901	0.00445125149329	-0.000321736	7.8087000000145e-05	6.0975788910671765e-09	1.0351405324455665e-07	-3.0168099999915832e-05	-0.000500000100001	2.50000100311259e-07	9.101144828038283e-10	-0.0001790679999995	-0.0004601050000009	2.116966119291445e-07	3.2065348403373515e-08	0.1006339636000006	0.0153705986000018	1
1.1431140025099067	-0.0054757710237827	0.0276654798009918	0.0103168000000003	0.0184255400000001	0.0003395005242912	0.0001064363622399	-0.0384391000000004	0.0233600000000003	0.0005456895999997	0.00147756440881	0.0770305999999994	0.0103128999999999	0.0001063559064101	0.0059337133363599	-0.0010874700000002	-0.0007657340000003	5.863485588545643e-07	1.182591001492716e-06	-0.0001936520000001	-0.0001634839000001	2.6726984983403614e-08	3.750109771935116e-08	-0.0001790679999997	9.389144468468078e-17	-9.982075526921159e-17	3.2065348630286085e-08	0.0980300886000006	0.0076978537000018	1
1.1216328543794214	-0.002108162253692	-0.0248974742642365	-0.0258205000000003	-0.0361373000000006	0.0013059044512903	0.0006666982202499	0.0805896000000007	0.1190287000000003	0.0141678314236904	0.006494683628161	0.0767840999999994	-0.0002465000000003	6.07622498379262e-08	0.0058957980128096	-0.0006740129999999	0.0004134570000001	1.7094668967451186e-07	4.542935237249733e-07	-0.0001936520000001	-1.6478060811186635e-16	-9.557004256178563e-17	3.750109763013484e-08	-0.0004295559999999	-0.0002504880000002	6.274423829103455e-08	1.8451835638257085e-07	0.0953462589000005	1.7337755247741789e-15	1
1.0342837414630068	-0.0007004725626835	-0.0413687731131818	-0.0029805400000002	0.0228399600000002	0.0005216637728012	8.883618691168073e-06	-0.1033900000000002	-0.1839796000000008	0.0338484932161615	0.0106894920999997	0.1123869999999995	0.0356029	0.0012675664884099	0.012630837769	-0.0001507369999999	0.0005232759999998	2.7381777186482e-07	2.272164306096407e-08	-0.0001936520000003	-4.297657206134005e-17	4.2887462719624493e-16	3.7501097938985064e-08	-0.0001790679999998	0.0002504880000005	6.274423811026164e-08	3.20653482786876e-08	0.0925846634000006	-0.0076978536999983	1
0.7001970589244257	-0.0001511967514061	-0.0382348891637528	0.0248127000000008	0.0277932400000003	0.0007724641896972	0.0006156700812912	-0.0287692000000004	0.0746208000000005	0.0055682637926402	0.0008276668686398	0.0917864999999995	-0.0206005000000002	0.0004243806002501	0.0084247615822499	-0.0005919970000001	-0.0004412600000002	1.947103874891152e-07	3.504604479661033e-07	-0.0001936520000002	1.6605343958221998e-16	-1.777705604756032e-16	3.750109747928599e-08	-0.0001790679999995	-3.49020794469012e-16	-4.29777517455047e-16	3.2065348654041355e-08	0.0897475545000006	-0.0153705985999984	1
0.269637657305948	2.827821334948251e-06	-0.0268826712833729	-0.0224453	-0.0472580000000011	0.0022333185640012	0.0005037914920898	0.0078534	0.0366226	0.0013412148307598	6.16758915595534e-05	0.0822092999999996	-0.0095772000000002	9.172275983977152e-05	0.0067583690064898	-0.0013933200000005	-0.0008013230000002	6.421185509520832e-07	1.941340623254493e-06	-0.0001358500000005	5.7802000000353335e-05	3.341070626319633e-09	1.8455223060589045e-08	-0.0001790679999998	-1.7657188659863822e-16	-1.3732033670999397e-17	3.2065348483275596e-08	0.0868372463000005	-0.0229932077999987	1
-0.0074659674613464	-1.767184866505535e-06	-0.0168313385632149	-0.0052147500000003	0.0172305500000006	0.0002968918533022	2.7193617561962823e-05	-0.0143017999999996	-0.0221552000000002	0.0004908528870394	0.0002045414832395	0.1333699999999997	0.0511607	0.0026174172244901	0.0177875568999997	-0.0006995640000004	0.0006937560000006	4.81297387649077e-07	4.893897899949349e-07	-0.000193652000001	-5.780199999978235e-05	3.3410716084382274e-09	3.750109793090859e-08	-0.0001195059999998	5.956200000004083e-05	3.5476314584180373e-09	1.4281683613398938e-08	0.0838561123000005	-0.0305408178999988	1
-0.1210469601829287	6.718896765841934e-07	-0.0069222323622836	-0.0030465499999999	0.0021681999999999	4.701091239645997e-06	9.281466902212098e-06	-0.0504104000000002	-0.0361086000000001	0.0013038309939595	0.0025412084281602	0.1390619999999998	0.0056919999999997	3.2398863999968254e-05	0.0193382398439998	-0.0007119720000004	-1.2407999999876012e-05	1.5395867260308677e-10	5.069041287410276e-07	0.0001095849999991	0.0003032370000006	9.195267833874289e-08	1.2008872541874142e-08	-0.0001790679999998	-5.956200000029464e-05	3.547631685708423e-09	3.20653482158452e-08	0.0808065841000005	-0.037988810199999	1
-0.1433941648955572	-2.2318718769249585e-07	-0.0071893609934937	0.0075889200000004	0.0106354700000001	0.0001131132221203	5.759170676636288e-05	-0.0173551	0.0330553000000002	0.0010926528580898	0.0003011994960097	0.1176649999999997	-0.0213970000000002	0.0004578316089998	0.0138450522249997	-0.0006057420000004	0.0001062300000001	1.128481286637698e-08	3.66923370421751e-07	9.275329999381593e-06	-0.0001003096699999	1.0062030162655931e-08	8.603208010404907e-11	7.707520000072487e-05	0.0002561432	6.560933879750527e-08	5.940586535814251e-09	0.0776911488000005	-0.045312890899999	1
-0.0601494518230993	6.728034495855757e-08	0.0607915325815468	-0.0206585000000002	-0.0282474200000004	0.0007979167366564	0.0004267736222499	0.0084695500000001	0.0258246499999999	0.0006669125476221	7.173327720214917e-05	0.179052	0.061387	0.0037683637690001	0.0320596187039997	-0.0006134940000002	-7.751999999725663e-06	6.009361885465852e-11	3.763748876854206e-07	-6.881290000098654e-05	-7.808823000013111e-05	6.097771432446995e-09	4.735215681636992e-09	0.0002497830000007	0.0001727078	2.9827983578330113e-08	6.23915476629798e-08	0.0745123476000005	-0.0524891703999989	1
0.2902354200485186	-1.8681076379409785e-08	0.3084305813393503	-0.0024759299999999	0.0181825700000003	0.0003306058518045	6.130229364592692e-06	-0.0848715000000004	-0.0933410500000003	0.0087125516151023	0.0072031715122511	0.1849549999999999	0.0059029999999998	3.48454090000188e-05	0.034208352025	-0.0007242960000005	-0.000110802	1.2277083340789756e-08	5.246046955224054e-07	0.000768422	0.0008372349000008	7.009622784551502e-07	5.90472369938637e-07	0.0008464010000014	0.0005966180000006	3.559530384494011e-07	7.163946553042497e-07	0.0712727730000006	-0.0594942411999988	1
