trial_type.stimulus_shape	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-3.176861425859747e-09	0.0001200919999975	9.868351394559108e-16	-2.4079207981440802e-15	1.4422087893368397e-08	0.0345314000000035	-1.1530682753960602e-15	-1.1558333600703276e-15	0.0011924175859611	-0.0497973000000022	3.3637327049462923e-16	-4.68778758441899e-16	0.0024797710872921	0.0009270470000092	-1.832622993647177e-15	-4.649057063207779e-16	8.594161424075071e-07	0.000626800000005	-6.543668040804492e-16	6.294825891549022e-16	3.928782422118279e-07	0.0005404660000034	-3.9203318686361343e-16	-1.1045591371022306e-15	2.921035003862395e-07	-1.0369130429728438e-15	-8.868104120654419e-16	-7.393425387528028e-16	1
8.871206673818182e-09	0.0127506000000007	0.0126305080000033	0.0001595297323409	0.0001625778003623	0.037509200000001	0.0029777999999999	8.867292839819903e-06	0.0014069400846409	-0.030589200000003	0.0192081000000028	0.0003689511056111	0.000935699156639	0.0007394790000011	-0.0001875680000011	3.518175447644096e-08	5.468291934922098e-07	0.0007016380000002	7.483800000191332e-05	5.60072679407355e-09	4.922958836302511e-07	-9.480560000154108e-05	-0.0006352716000033	4.035700094282191e-07	8.988099744136904e-09	0.1226193154000016	0.1225936593000009	0.122550903000001	1
-2.4325514611899453e-08	6.075079999883933e-05	-0.0126898492000034	0.0001610322727225	3.690658730246986e-09	0.0375129000000011	3.699999999749929e-06	1.3689523557422059e-11	0.0014072176664108	-0.0306521000000026	-6.289999999985696e-05	3.956408612583164e-09	0.0009395512344088	0.0006540490000015	-8.543000000027475e-05	7.298286233671915e-09	4.277800957417313e-07	0.0007016379999998	-7.837229890234731e-16	-2.36291496920211e-15	4.922958844068375e-07	-9.480560000418612e-05	5.670609331815695e-16	-2.7249551789305205e-15	8.988101608942562e-09	0.1225509030000013	0.122320104900001	0.1219357633000009	1
6.557498474161386e-08	0.0067379799999998	0.0066772292000017	4.458538978883542e-05	4.5400374479720405e-05	-0.0041117500000013	-0.0416246500000015	0.0017326114876245	1.690648806022249e-05	-0.0263722000000024	0.0042799000000008	1.831754400965919e-05	0.0006954929328389	0.000736757000001	8.270799999820209e-05	6.8406123703451875e-09	5.428108810838628e-07	0.000484975	-0.0002166630000008	4.6942856117110014e-08	2.352007487859645e-07	9.17950999982192e-05	0.0001866007000025	3.4819820324095365e-08	8.42633740728338e-09	0.1224141163000018	0.1217736065000011	0.1207085716000011	1
-1.738685104431913e-07	0.0088404100000014	0.0021024299999995	4.420211902321762e-06	7.815284896827511e-05	0.0151579999999982	0.0192697500000016	0.0003713232650633	0.0002297649639986	-0.0349478000000032	-0.0085756000000006	7.354091535975442e-05	0.0012213487248391	0.0001659269999982	-0.0005708300000014	3.258468920438157e-07	2.7531766690975785e-08	0.0005485330000008	6.355799999993585e-05	4.039619715889368e-09	3.008884538178844e-07	3.2509899999613555e-05	-5.928520000121185e-05	3.514733536034557e-09	1.0568930854677324e-09	0.1222090316000019	0.120955383600001	0.1188754878000008	1
4.533776251346218e-07	7.247979999869165e-05	-0.0087679302000023	7.687659999315092e-05	5.253321258825019e-09	0.0374722000000004	0.0223142000000011	0.0004979235216405	0.0014041657728402	-0.009219740000001	0.0257280600000032	0.0006619330713678	8.500360566692979e-05	0.0004150819999993	0.0002491550000017	6.207821394585223e-08	1.722930667337723e-07	0.0007016380000007	0.0001531050000004	2.344114084308825e-08	4.922958855145457e-07	0.0001416129999989	0.0001091031000012	1.1903485595667704e-08	2.0054242349560985e-08	0.1219357633000014	0.119867261900001	0.116445712800001	1
-1.1618262006573249e-06	0.0103161000000001	0.0102436202000028	0.0001049317548029	0.0001064219192106	0.0356899000000013	-0.0017823000000004	3.1765932892419523e-06	0.0012737689620113	-0.0345827000000024	-0.025362960000003	0.0006432797399657	0.0011959631392885	0.0003605529999988	-5.452899999884012e-05	2.9734116168651114e-09	1.2999846334123306e-07	0.0007016380000022	5.067970266883997e-16	-6.071455080320667e-16	4.922958859961803e-07	2.689159999881294e-05	-0.0001147213999998	1.3160998088971446e-08	7.231584799780154e-10	0.1215944640000013	0.1185116696000008	0.1134314430000009	1
2.921728557815763e-06	0.0089203600000016	-0.001395740000001	1.948090145285412e-06	7.957282252994436e-05	0.0196936999999999	-0.0159962000000006	0.0002558784144398	0.0003878418196882	-0.0231100000000021	0.0114727000000015	0.00013162284529	0.0005340720999984	0.0003765969999978	1.6043999999753135e-05	2.5740974060813763e-10	1.418252993891428e-07	0.0007016380000024	-1.0422134001389936e-15	-8.00454980103897e-17	4.922958870652843e-07	0.0002655490000015	0.0002386574000015	5.695735518493165e-08	7.051627172839775e-08	0.1211853240000014	0.1168916313000007	0.109847808200001	1
-7.183200516609263e-06	7.630839999883289e-05	-0.0088440516000024	7.821724870484831e-05	5.822971355771475e-09	0.0308447000000002	0.0111510000000004	0.0001243448009997	0.0009513955180898	-0.0161535000000013	0.0069565000000007	4.839289224922648e-05	0.0002609355622484	0.0004537419999996	7.71450000011152e-05	5.9513503593874385e-09	2.058818031946072e-07	0.000401141	-0.0003004970000029	9.029844764686969e-08	1.609141000876669e-07	0.000299543000001	3.399399999906487e-05	1.1555903311636967e-09	8.972600983199337e-08	0.1207085716000014	0.1150107621000008	0.1057127965000009	1
1.7246898086783083e-05	6.979919999715371e-05	-6.509199999109364e-06	4.236765433210304e-11	4.871927842114921e-09	0.0425001000000017	0.0116554000000001	0.0001358483491593	0.0018062585000123	-0.0132473000000008	0.0029062000000001	8.445998438920533e-06	0.0001754909572879	0.0002140299999994	-0.0002397120000006	5.7461843430979874e-08	4.580883979562086e-08	0.0002636679999982	-0.0001374729999998	1.8898825906255472e-08	6.952081262837058e-08	0.0003805900000002	8.104700000106893e-05	6.568615484207389e-09	1.4484874881845113e-07	0.1201644728000013	0.1128732589000007	0.1010471634000006	1
-4.024691126145828e-05	0.0076182299999999	0.007548430800002	5.697880754279458e-05	5.803742833164899e-05	0.0090643199999998	-0.0334357800000015	0.0011179513842092	8.216189706079614e-05	-0.0215438000000015	-0.0082965000000009	6.883191224950828e-05	0.000464135318438	0.0004543259999995	0.0002402960000008	5.7742165755141094e-08	2.0641211487204842e-07	0.000263667999999	1.1437720314052008e-15	-1.554291497229981e-15	6.952081205318125e-08	7.972940000025325e-05	-0.0003008606000023	9.051710034618289e-08	6.356774322457218e-09	0.1195533312000013	0.1104838913000008	0.0958743277000008	1
9.027073954136229e-05	0.0119632000000024	0.0043449700000002	1.8878764300139977e-05	0.000143118154242	0.0257698999999995	0.0167055800000009	0.0002790764031364	0.0006640877460092	-0.0121909000000008	0.0093529000000011	8.747673840950447e-05	0.0001486180428086	0.0004543259999995	6.853459507161273e-16	-8.237956028467382e-16	2.06412115344243e-07	0.0002636679999992	7.834307335014623e-16	4.034236857481733e-16	6.952081235128155e-08	0.0005081800000032	0.0004284506000027	1.835699183059561e-07	2.58246917547826e-07	0.1188754878000013	0.1078479910000007	0.0902202545000005	1
-0.0001832332445737	0.014459400000003	0.0024961999999998	6.231014438042469e-06	0.0002090742483625	0.0638192000000027	0.0380493000000011	0.001447749230491	0.0040728902886461	0.0059555300000013	0.0181464300000016	0.0003292929217441	3.546833758174128e-05	0.0004543260000008	1.863100867265051e-15	-2.211661093464164e-15	2.0641211500369929e-07	0.0002636679999991	1.002027983112116e-15	3.856733049993162e-16	6.952081365649376e-08	1.8225499999240656e-05	-0.0004899545000029	2.400554142061456e-07	3.321668540221957e-10	0.1181313206000005	0.1049714396000004	0.0841133241000007	1
0.0003315328526588	0.0099950200000025	-0.004464380000002	1.9930688784528983e-05	9.990042480011234e-05	0.0312386000000019	-0.0325806000000023	0.0010614954963598	0.0009758501299593	0.0037545400000016	-0.0022009900000009	4.844356979124129e-06	1.4096570611717683e-05	0.000584440000001	0.0001301139999992	1.6929652415033113e-08	3.415701157127544e-07	0.0002636679999999	-1.5609356686158075e-16	-1.7169215785250802e-15	6.952081360392037e-08	0.0004716560000024	0.0004534305000036	2.055992210388297e-07	2.224593843149911e-07	0.1173212450000003	0.1018606559000005	0.0775841900000007	1
-0.0008597745155185	0.0089455900000017	-0.001049430000001	1.1013033237696525e-06	8.002358044692474e-05	0.031245600000001	6.999999999709289e-06	4.899894744182288e-11	0.0009762875193597	0.0059720500000016	0.0022175099999996	4.917350598634566e-06	3.566538120279e-05	0.0002933519999999	-0.0002910880000012	8.473222306776794e-08	8.60553956886123e-08	0.000263668000001	-4.530531683216127e-16	-1.968663281662749e-15	6.952081441751128e-08	0.0002838190000024	-0.000187837000002	3.5282737163325844e-08	8.05532235148068e-08	0.1164457128000007	0.0985225813000005	0.0706656249000004	1
0.0299008565587062	0.0090145000000017	6.890999999969343e-05	4.748587693477621e-09	8.126121024935366e-05	0.0423350000000018	0.0110893999999999	0.0001229747923591	0.0017922522250008	0.0301243000000041	0.024152250000002	0.0005833311800657	0.0009074734504975	-0.000101122000001	-0.0003944740000017	1.5560973695000997e-07	1.0225657921190346e-08	0.0002636690000021	9.99998863424085e-10	-3.1608381539252644e-15	6.952134252305563e-08	3.592139999882163e-05	-0.0002478975999997	6.145321906981677e-08	1.290345562524803e-09	0.1155052126000003	0.0949646642000006	0.0633923564000002	1
0.2937739000797961	0.010495700000002	0.0014811999999998	2.193953438122573e-06	0.0001101597184903	0.0312542000000016	-0.0110808000000009	0.0001227841286384	0.0009768250176403	0.0059769100000024	-0.0241473900000038	0.0005830964438153	3.572345314827937e-05	0.0002569060000004	0.0003580280000027	1.281840484954427e-07	6.600069377967479e-08	-0.000271403000002	-0.0005350720000032	2.86302050176366e-07	7.365958572801423e-08	-9.380370000231032e-05	-0.0001297251000001	1.6828601631926197e-08	8.799133573910761e-09	0.1145002691000009	0.0911948439000009	0.0558008923000006	1
0.7056608493085526	0.0086566200000019	-0.0018390800000009	3.3822152450610987e-06	7.493706982355524e-05	0.0061953699999996	-0.025058830000001	0.0006279449609687	3.838260943501432e-05	0.0060100400000017	3.312999999952024e-05	1.0975952833999339e-09	3.612058080217988e-05	0.0002038560000012	-5.305000000101008e-05	2.8143007819911443e-09	4.1557269029958215e-08	0.0001561929999993	0.0004275960000034	1.8283834188505973e-07	2.4396252967713463e-08	-0.0001963160000033	-0.0001025122999996	1.0508769798314412e-08	3.853997075974337e-08	0.1134314430000017	0.0872215321000015	0.047929337700001	1
0.9933444521009496	6.676129999878636e-05	-0.0085898587000019	7.378567248832733e-05	4.457070649918597e-09	0.0275388000000003	0.0213434300000009	0.0004555420041648	0.0007583855054403	0.000241226000001	-0.005768814000001	3.3279214965671306e-05	5.8189982665068884e-08	0.0001215550000012	-8.23009999993507e-05	6.773454333178421e-09	1.4775617030701862e-08	0.0001561929999998	-1.0057868171183336e-16	-2.0859578547096464e-15	2.4396252555187143e-08	0.0004255710000002	0.0006218870000043	3.867434478291163e-07	1.811106772569868e-07	0.1122993305000021	0.0830535951000018	0.0398172036000011	1
1.1184621199054672	0.0071892999999995	0.0071225387000025	5.0730557534378633e-05	5.1686034488598303e-05	0.0280830000000013	0.0005441999999996	2.961536389535581e-07	0.0007886548890005	0.0060265600000017	0.0057853340000003	3.34700894905033e-05	3.6319425433706265e-05	-0.0002077320000009	-0.0003292870000015	1.084299286562407e-07	4.3152582657364776e-08	-0.0002932360000017	-0.000449429000002	2.019864292156195e-07	8.59873501015989e-08	0.0004577330000028	3.216200000035616e-05	1.0343921731754026e-09	2.0951950243621898e-07	0.1111045634000021	0.078700333000002	0.0315052085000011	1
1.1456572470034794	5.4958499998784697e-05	-0.0071343415000014	5.089882864013849e-05	3.0204358435162712e-09	0.0036515999999996	-0.0244314000000009	0.0005968933059598	1.333418255856512e-05	3.79022000010292e-05	-0.005988657800001	3.586402224454017e-05	1.4365760852732304e-09	0.0002786080000015	0.0004863400000024	2.365265947581888e-07	7.762241783503407e-08	-1.1619000001537306e-05	0.0002816170000025	7.930813380526058e-08	1.3500029439244806e-10	0.0003148270000023	-0.0001429060000027	2.0422123661883693e-08	9.911603948243617e-08	0.1098478082000025	0.074171459700002	0.023035074200001	1
1.0876067177392268	5.665329999775197e-05	1.694800000838394e-06	2.871447213291317e-12	3.2095969763252894e-09	0.0136631999999996	0.0100116000000007	0.0001002321345595	0.0001866830342393	0.0060561600000014	0.0060182578000003	3.621942694717046e-05	3.66770739459164e-05	-0.000299601	-0.0005782090000033	3.343256501317208e-07	8.976075844470671e-08	-0.0003055040000023	-0.0002938850000014	8.636839349682686e-08	9.333269273224488e-08	0.0003849770000016	7.015000000026984e-05	4.921021374863854e-09	1.48207291307848e-07	0.1085297661000024	0.0694770808000019	0.0144493163000007	1
0.7752862125297595	3.610029999755026e-05	-2.0552999999039205e-05	4.2242539127217855e-10	1.3032314822123796e-09	0.0263977000000008	0.0127345000000004	0.0001621674902491	0.0006968385652907	0.0060498200000016	-6.340000000384765e-06	4.0194468413370696e-11	3.660032203239592e-05	-0.0005496010000025	-0.0002499999999998	6.249999866713489e-08	3.020612578302641e-07	-0.0001453070000013	0.000160197000002	2.5663077333299495e-08	2.111412467486808e-08	0.000368898000002	-1.6079000000522832e-05	2.5853318442965675e-10	1.36085735562547e-07	0.1071511725000018	0.0646276715000013	0.0057910305000003	1
0.3303656382843391	-0.0022452300000023	-0.0022813302999999	5.2044679376884006e-06	5.04105775415404e-06	-0.0167697000000017	-0.0431674000000013	0.0018634244227614	0.0002812228380887	0.0060685900000014	1.8769999999702486e-05	3.5231190281466224e-10	3.6827784589225374e-05	0.0003192690000007	0.0008688700000035	7.549350814034088e-07	1.0193269591138268e-07	2.302729999991561e-05	0.0001683343000016	2.8336435138450106e-08	5.302571190427662e-10	0.0002319900000013	-0.0001369080000018	1.874379997695596e-08	5.381935917082231e-08	0.1057127965000017	0.0596340525000007	-0.0028963232000002	1
0.0259740619761764	4.693259999801076e-05	0.0022921626000009	5.254009384510819e-06	2.2026691913467933e-09	0.0074706599999982	0.0242403600000017	0.00058759505293	5.581076083467838e-05	0.0060756100000014	7.019999999697578e-06	4.9280227046352816e-11	3.691303687304969e-05	-0.0001507249999999	-0.000469994000002	2.20894360561752e-07	2.271802524273384e-08	-0.0001453070000006	-0.0001683343000008	2.8336435477891856e-08	2.1114123279005932e-08	0.0003356750000016	0.0001036850000002	1.0750578034750262e-08	1.1267770583385732e-07	0.1042154406000013	0.0545073666000002	-0.0115691389000009	1
-0.1078124285370879	6.053399999807768e-05	1.3601400000333604e-05	1.8499751872516622e-10	3.6643650974909142e-09	0.0132949999999995	0.0058243400000006	3.39229364347874e-05	0.0001767570249992	0.0060879200000015	1.2309999999615116e-05	1.5153582316465268e-10	3.7062769927154e-05	-0.0001507250000005	2.2182930835773544e-16	-2.146155340341222e-15	2.2718025831078622e-08	-0.0005287410000038	-0.0003834340000017	1.470216336557735e-07	2.795670457786635e-07	0.0002945720000014	-4.1103000000719134e-05	1.6894563529965796e-09	8.67726625972771e-08	0.1026599403000009	0.0492590534999998	-0.0201838837000011	1
-0.1400223466004184	5.917629999787407e-05	-1.3576999993926538e-06	1.843449323128045e-12	3.5018343013762063e-09	0.0254835000000006	0.0121885000000004	0.0001485595322491	0.00064940877225	0.0160916000000026	0.0100036800000007	0.0001000736135428	0.0002589395905629	-0.000400725000001	-0.000250000000001	6.249999875832695e-08	1.6058052529547609e-07	-0.000318052000003	0.0002106890000026	4.4389853504792897e-08	1.0115707534066923e-07	0.0003002440000009	5.672000000878317e-06	3.2170612686448325e-11	9.01464587397266e-08	0.1010471634000005	0.0439008240999996	-0.0286973162000013	1
-0.0781980367227651	5.75739999981189e-05	-1.602299999485076e-06	2.567223599095779e-12	3.3147648657952733e-09	0.0036483899999996	-0.0218351100000008	0.0004767720287113	1.3310749591000603e-05	0.0060663000000019	-0.0100253000000016	0.0001005066400901	3.67999956908159e-05	0.0002872540000012	0.0006879790000034	4.733151068670536e-07	8.251486136199003e-08	6.219240000037522e-05	0.0003802444000034	1.4458580594668934e-07	3.86789592394033e-09	0.0004080560000026	0.000107812	1.1623427286667053e-08	1.6650970081464037e-07	0.0993780096000007	0.0384446348999997	-0.0370667037000012	1
0.2441424944806312	0.009845020000001	0.0097874460000023	9.579409920511576e-05	9.69244188002241e-05	0.0036700699999989	2.1680000000381e-05	4.70021563302807e-10	1.3469413803837371e-05	0.0060966600000019	3.035999999958737e-05	9.21728134472602e-10	3.716926315645994e-05	-0.0002694550000003	-0.0005567090000028	3.0992491250155615e-07	7.260599649625007e-08	-0.0001618159999988	-0.0002240084000015	5.01797620183954e-08	2.6184417011581464e-08	-0.000378270000002	-0.0007863260000054	6.183085863614312e-07	1.4308819500182065e-07	0.0976534104000012	0.0329026606000001	-0.045250036200001	1
0.6866172045672903	3.700359999966401e-05	-0.0098080164000027	9.619718570596844e-05	1.3692661558304752e-09	-0.0109651000000019	-0.0146351699999999	0.0002141882009282	0.0001202334180088	0.0061126000000018	1.593999999969414e-05	2.5408249527700026e-10	3.7363878761086814e-05	-0.0002694550000004	-2.6070346286835835e-16	-6.300231560559721e-16	7.260599620648296e-08	0.0003039890000032	0.0004658050000018	2.169743010721107e-07	9.240931416334777e-08	-0.0001282700000024	0.0002500000000021	6.249999964382414e-08	1.6453192809692188e-08	0.0958743277000019	0.0272872677000007	-0.0532062378000005	1
0.982859769133269	0.0100554000000007	0.0100183964000027	0.0001003682664303	0.0001011110691599	0.0170602999999996	0.0280254000000016	0.0007854230451603	0.0002910538360901	0.0036544000000018	-0.0024582000000005	6.042747237721266e-06	1.335463936096026e-05	-0.0002694550000001	2.1579637604406524e-15	-1.3794822945154594e-15	7.260599646580886e-08	-0.0001289639999972	-0.000432953000003	1.874483022763866e-07	1.6631712401436132e-08	-0.0001282700000024	5.850695086347571e-16	-2.5192665834538664e-15	1.645319392113722e-08	0.094041754400002	0.021610986200001	-0.0608953728000003	1
1.1106186697201452	0.0083518300000021	-0.0017035700000011	2.9021507441258098e-06	6.97530643475152e-05	-0.0288842000000025	-0.0459445000000013	0.0021108970802519	0.0008342970096398	0.0061070800000018	0.00245268	6.015639181088866e-06	3.729642612791584e-05	7.270290000179112e-05	0.0003421578999997	1.170720268075631e-07	5.285713288583471e-09	-0.000288838	-0.0001598740000011	2.555969371810396e-08	8.342739022713646e-08	-0.0001282700000011	5.060126086261234e-17	-1.4125315208058909e-15	1.6453191869402852e-08	0.0921567128000024	0.0158864821000012	-0.0682788456000002	1
1.1401747670056366	0.0091123700000015	0.0007605399999996	5.784210905545317e-07	8.303528701661808e-05	0.0218136999999992	0.0506979000000029	0.0025702770644133	0.0004758375076904	-0.0107489999999996	-0.016856080000002	0.0002841274329679	0.000115541000999	-0.0003498949999986	-0.0004225979	1.7858898421990818e-07	1.224265089438705e-07	-0.0003176760000012	-2.883799999964811e-05	8.3162978733903e-10	1.009180411917858e-07	0.0002418280000017	0.0003700980000014	1.3697253218624382e-07	5.848078115466671e-08	0.0902202545000025	0.0101265291000011	-0.0753195954000004	1
1.0705484221192154	4.255419999885511e-05	-0.0090698158000019	8.226155864823378e-05	1.8108603394971275e-09	0.0096326300000003	-0.0121810700000005	0.0001483784663438	9.278756071567744e-05	0.0061706100000017	0.0169196100000019	0.0002862732025537	3.807642777287816e-05	-0.000756393000002	-0.0004064980000026	1.65240624150834e-07	5.721303697854796e-07	0.0001909660000027	0.0005086420000021	2.587166889361456e-07	3.64680136411264e-08	-0.0001282699999998	-0.0003700980000028	1.3697253016279942e-07	1.6453191994583565e-08	0.0882334601000019	0.0043439798000009	-0.0819822812000006	1
0.7369302614207797	5.429049999778535e-05	1.1736300000868873e-05	1.3773936218684556e-10	2.9474586078816557e-09	0.0096396700000001	7.040000000065863e-06	4.9560360622570046e-11	9.292323770854152e-05	0.0061408500000021	-2.976000000036645e-05	8.856559419453671e-10	3.771003872367858e-05	-0.0004483660000012	0.0003080270000026	9.488063232361315e-08	2.0103206971909482e-07	1.706020000384429e-05	-0.0001739058000022	3.0243224820616174e-08	2.9105159389565475e-10	-0.0001282700000027	6.012296302766092e-16	-1.970739066483806e-16	1.6453192883075606e-08	0.0861974380000016	-0.0014482625999996	-0.0882334601000011	1
0.2968889800762901	0.0064668699999999	0.0064125795000017	4.112117584344499e-05	4.182040759556969e-05	-0.0074581000000011	-0.0170977700000002	0.000292333738972	5.562325560961699e-05	-0.0141815999999998	-0.0203224500000025	0.0004130019740051	0.0002011177785589	2.578250000096324e-05	0.0004741485000024	2.2481680062274266e-07	6.647376106595219e-10	-0.000133415999999	-0.0001504762000005	2.2643085398512217e-08	1.779982726225023e-08	-0.0001282700000013	2.2510896673878843e-16	-4.658218485975955e-16	1.6453192918395205e-08	0.0841133241000014	-0.0072372734000003	-0.0940417544000017	1
0.008609440970533	4.9712199998803246e-05	-0.0064171578000017	4.11799142305153e-05	2.4713031505845012e-09	0.009634499999999	0.0170926000000011	0.0002921569747596	9.282359024938168e-05	-0.0141814000000003	2.000000001495618e-07	3.9988592192282e-14	0.000201112105959	-0.0002997200000001	-0.0003255025000015	1.059518781565153e-07	8.983207646894918e-08	0.0002336860000022	0.0003671020000017	1.3476388188840566e-07	5.460914744130172e-08	0.0002166680000015	0.0003449380000018	1.189822260787766e-07	4.694502069057638e-08	0.0819822812000011	-0.0130101349000008	-0.0993780096000022	1
-0.1132502371768278	5.036409999747389e-05	6.519000007066682e-07	4.234017951740865e-13	2.536542695394183e-09	0.027990300000001	0.0183558000000006	0.0003369353936392	0.0007834568940909	-0.0091789499999997	0.0050024500000005	2.502450600208714e-05	8.425312310179061e-05	-0.0003821370000012	-8.241699999972962e-05	6.792560640177612e-09	1.4602868528052454e-07	3.0296500002420563e-05	-0.000203389500002	4.1367288837870746e-08	9.178776342095861e-10	0.0002298200000018	1.3151999999663852e-05	1.7297513539528738e-10	5.281723148321964e-08	0.0798054984000005	-0.0187539658000012	-0.1042154406000024	1
-0.1402086906475624	0.0061124999999997	0.0060621359000016	3.674949166979989e-05	3.73626562480746e-05	-0.0064327600000005	-0.0344230600000014	0.0011849470597638	4.138040121665859e-05	-0.0141692999999999	-0.0049903500000005	2.490359312201393e-05	0.0002007690624893	0.0001866600000016	0.0005687970000016	3.235300282063632e-07	3.4841956899528226e-08	-0.0003176760000003	-0.0003479725000018	1.210848622091787e-07	1.0091803986285429e-07	-0.0001282700000002	-0.0003580900000027	1.282284499051084e-07	1.645319097079837e-08	0.0775841900000006	-0.0244559492000012	-0.1085297661000024	1
-0.062351961949076	0.0065577800000005	0.0004452799999997	1.9827427690024969e-07	4.300447852704103e-05	0.0242196000000002	0.0306523600000015	0.0009395671735701	0.0005865890241603	-0.0041006999999991	0.0100686000000011	0.0001013767059604	1.6815740490228167e-05	-0.0003188369999985	-0.0005054970000027	2.555272190399489e-07	1.0165703231839489e-07	-0.0003176760000015	5.29604123039416e-16	-7.311803190631049e-16	1.0091804017442976e-07	-2.0409800000826405e-05	0.0001078602000015	1.1633822397144604e-08	4.165572904423931e-10	0.0753195954000006	-0.0301033619000013	-0.1122993305000025	1
0.2821900658395305	0.010034500000001	0.0034767200000008	1.2087581956749573e-05	0.0001006911902502	0.0368560000000022	0.0126363999999997	0.0001596786049584	0.0013583647360025	-0.0141450999999995	-0.0100444000000014	0.0001008899713597	0.0002000838540082	-0.0008510050000023	-0.0005321680000015	2.832027834781706e-07	7.242095100353997e-07	-0.0003176770000004	-9.999995076955335e-10	-6.6144896808607e-16	1.0091867631683399e-07	-0.0001282710000005	-0.0001078611999999	1.1634037971518402e-08	1.6453448988953217e-08	0.0730129781000005	-0.0356836022000009	-0.1155052126000021	1
0.7192233830221564	0.0137166000000035	0.0036821000000001	1.355786040945507e-05	0.0001881451155639	-0.0189030000000008	-0.0557590000000023	0.0031090660810029	0.0003573234089987	-0.0038185399999988	0.0103265600000012	0.0001066378414334	1.4581247732399071e-05	-3.836689999929907e-05	0.0008126381000017	6.603806858501572e-07	1.4720197359004732e-09	-0.0005676770000013	-0.0002500000000012	6.25000004845595e-08	3.222571782712925e-07	-0.0001282709999995	3.940908937768133e-16	-9.115149703580117e-16	1.6453450162971812e-08	0.0706656249000013	-0.0411842184000003	-0.1181313206000014	1
0.9996223559275184	0.0105887000000026	-0.0031279000000016	9.783758408765964e-06	0.0001121205676898	0.0280788000000003	0.0469818000000024	0.0022072895312425	0.0007884190094411	-0.0141234999999995	-0.0103049600000012	0.000106192200601	0.0001994732522492	-0.0003866109999976	-0.0003482440999997	1.2127395194593634e-07	1.4946806340585458e-07	-0.0003176770000008	0.000250000000002	6.250000107724406e-08	1.0091867720385677e-07	-0.0001282710000005	-8.805055682139829e-16	-1.08624328443329e-15	1.6453449314065714e-08	0.0682788456000017	-0.0465929364999999	-0.1201644728000012	1
1.115715800864192	0.0155224000000034	0.0049337000000007	2.43413956884789e-05	0.000240944901767	0.0153253000000013	-0.0127535000000009	0.0001626517622486	0.0002348648200897	-0.0141234999999994	5.937564724343763e-17	-1.4875605613415778e-15	0.0001994732522489	-0.0003866109999997	-1.6675808241025482e-16	-1.1006914754422633e-15	1.4946806406127684e-07	-0.0003176769999993	3.091530692870406e-16	-9.04323706831394e-16	1.0091867591611065e-07	-0.000128271	5.715109377301244e-16	-1.6511690550862994e-15	1.6453449314732637e-08	0.0658539718000016	-0.0518976875999999	-0.121594464000001	1
